item_id,similar_id,score
21559,22367,0.184
22558,21155,0.2711
22558,21212,0.2595
22558,21210,0.2255
22558,22567,0.222
22558,84991,0.2045
22558,22507,0.2006
22558,21843,0.1981
22558,85099B,0.1963
22558,21977,0.1927
22558,20725,0.1922
22558,21039,0.1841
22558,22083,0.182
22558,20754,0.1809
22558,20914,0.18
22558,21154,0.1769
22558,21080,0.1767
22558,22348,0.1766
22558,20685,0.1749
22558,22138,0.1738
22558,22382,0.1718
21888,21912,0.4087
21888,21791,0.3347
21888,21889,0.2932
21888,21790,0.2826
21888,21913,0.2744
21888,22550,0.2645
21888,21890,0.2184
21888,21917,0.2182
21888,21892,0.2025
21888,22549,0.1998
21888,21918,0.1996
21888,22561,0.1975
21888,22138,0.1828
21888,21891,0.1756
21888,22083,0.1708
21888,22139,0.1646
21888,22548,0.1636
21888,22149,0.1629
21888,22560,0.1597
21888,22622,0.1593
21035,21154,0.4174
21035,21041,0.3857
21035,47556B,0.3278
21035,21218,0.285
21035,21531,0.2679
21035,21843,0.2671
21035,21217,0.2671
21035,21535,0.2636
21035,21216,0.2622
21035,21042,0.262
21035,21155,0.2579
21035,21533,0.2575
21035,21539,0.2493
21035,21080,0.2435
21035,20754,0.2373
21035,21537,0.2324
21035,20914,0.2298
21035,21212,0.2292
21035,22073,0.2211
21035,21153,0.212
20750,20749,0.4008
20750,21432,0.29
20750,22138,0.2388
20750,21212,0.2313
20750,21156,0.227
20750,22139,0.2178
20750,20724,0.2152
20750,85099B,0.2085
20750,20725,0.2078
20750,21498,0.2039
20750,21238,0.2037
20750,84997B,0.198
20750,20718,0.1967
20750,21080,0.1946
20750,21217,0.1923
20750,20979,0.1873
20750,20682,0.1872
20750,22352,0.1869
20750,85232B,0.1841
20750,20665,0.1782
16161P,21498,0.3102
16161P,16156S,0.2572
16161P,22050,0.2206
16161P,21500,0.1914
16161P,21499,0.1903
16161P,21495,0.1902
16161P,16169N,0.1629
16161P,16169P,0.1596
16161P,21497,0.156
16161P,22045,0.1555
16161P,22046,0.1511
16161P,22051,0.1428
16161P,16161U,0.1422
16161P,85014B,0.1374
16161P,22423,0.1362
16161P,85123A,0.133
16161P,21212,0.1312
16161P,20661,0.1308
16161P,21506,0.1277
16161P,22090,0.1268
20725,20727,0.5624
20725,22384,0.542
20725,20728,0.5335
20725,22382,0.5286
20725,22383,0.4933
20725,20726,0.4861
20725,85099B,0.4097
20725,21936,0.3788
20725,20724,0.3529
20725,21931,0.3314
20725,20723,0.3309
20725,22356,0.3245
20725,22386,0.3225
20725,21212,0.3148
20725,22352,0.3078
20725,21937,0.3033
20725,22355,0.3017
20725,21930,0.29
20725,85099F,0.2847
20725,85099C,0.2813
22451,22450,0.6591
22451,22449,0.4833
22451,22448,0.3014
22451,22454,0.2415
22451,22447,0.2236
22451,22453,0.2108
22451,22446,0.1615
22451,22551,0.1546
22451,22556,0.1438
22451,22634,0.1434
22451,22636,0.1403
22451,85232B,0.1362
22451,22452,0.1328
22451,22326,0.1309
22451,22811,0.1291
22451,22757,0.1291
22451,35815P,0.1291
22451,22754,0.1278
22451,22568,0.1273
22451,22629,0.1261
22555,22556,0.4869
22555,22551,0.4321
22555,22557,0.3938
22555,22554,0.3504
22555,22553,0.3239
22555,22585,0.227
22555,22636,0.2233
22555,22029,0.2184
22555,22531,0.2089
22555,22326,0.2048
22555,22659,0.2047
22555,22549,0.201
22555,22629,0.1997
22555,22630,0.1988
22555,22540,0.1965
22555,22417,0.1959
22555,22561,0.1952
22555,22631,0.1946
22555,22615,0.1909
22555,22614,0.1895
21491,21490,0.2734
21491,22086,0.2503
21491,22909,0.2098
21491,22910,0.2075
21491,22734,0.2043
21491,22952,0.198
21491,22739,0.1837
21491,22959,0.1817
21491,21098,0.1704
21491,22075,0.1668
21491,21790,0.1659
21491,22943,0.1648
21491,22738,0.164
21491,22045,0.1613
21491,21791,0.1613
21491,22029,0.1601
21491,22812,0.1587
21491,21186,0.1583
21491,85049A,0.1582
21491,85049E,0.1547
22551,22556,0.5447
22551,22554,0.5376
22551,22555,0.4321
22551,22557,0.4122
22551,22553,0.401
22551,22629,0.3362
22551,22417,0.291
22551,22630,0.2731
22551,22634,0.2711
22551,22614,0.2673
22551,22382,0.2664
22551,22617,0.264
22551,22045,0.2636
22551,22326,0.263
22551,22418,0.257
22551,22367,0.2562
22551,22534,0.253
22551,22631,0.2483
22551,22029,0.2403
22551,22561,0.2275
85123A,21733,0.5365
85123A,22189,0.3703
85123A,84836,0.3671
85123A,21755,0.3482
85123A,22469,0.3331
85123A,22470,0.3329
85123A,82494L,0.3315
85123A,21754,0.3214
85123A,82482,0.3132
85123A,21181,0.3075
85123A,84879,0.3067
85123A,84406B,0.2942
85123A,84970S,0.2934
85123A,85152,0.2921
85123A,22464,0.2911
85123A,21390,0.2902
85123A,22297,0.2877
85123A,22294,0.2817
85123A,21232,0.2808
85123A,48138,0.2769
21051,20854,0.1479
21051,47348A,0.1459
21051,85072,0.1459
21051,84966A,0.1459
21051,35818B,0.1459
21051,20866,0.143
21051,20867,0.131
21051,85088,0.1214
21051,84414B,0.1191
21051,85232A,0.1149
21051,22093,0.1139
21051,22263,0.113
21051,20864,0.113
21051,21740,0.1125
21051,35271S,0.1103
21051,16202C,0.1103
21051,21415,0.1094
21051,20665,0.1076
21051,20662,0.1061
21051,20654,0.1048
21733,85123A,0.5365
21733,84836,0.2554
21733,22804,0.2485
21733,22189,0.2405
21733,84029E,0.2216
21733,21181,0.2169
21733,22470,0.2147
21733,21390,0.2147
21733,21175,0.2093
21733,21732,0.2043
21733,21411,0.2018
21733,21166,0.1992
21733,84970S,0.1966
21733,21755,0.1925
21733,82482,0.1912
21733,84879,0.1905
21733,22469,0.1904
21733,48138,0.1889
21733,85066,0.1874
21733,85152,0.1864
22086,22910,0.3254
22086,22083,0.3191
22086,21491,0.2503
22086,22084,0.2464
22086,22150,0.1944
22086,22149,0.1934
22086,21490,0.1842
22086,22952,0.1796
22086,22079,0.1779
22086,22085,0.177
22086,22147,0.1768
22086,22423,0.1745
22086,22082,0.1742
22086,22909,0.174
22086,22145,0.173
22086,22734,0.1721
22086,22585,0.1682
22086,22090,0.1655
22086,22737,0.1647
22086,22138,0.1639
22488,22457,0.3475
22488,22456,0.3055
22488,22185,0.269
22488,22470,0.2173
22488,22469,0.1982
22488,22458,0.1978
22488,22528,0.192
22488,22459,0.1914
22488,85123A,0.1829
22488,22487,0.1728
22488,84970S,0.1698
22488,22694,0.1631
22488,22477,0.1621
22488,21755,0.1599
22488,84970L,0.1569
22488,22188,0.1547
22488,22596,0.1529
22488,21713,0.1528
22488,22557,0.152
22488,22479,0.1518
22150,22147,0.4419
22150,22149,0.4005
22150,22274,0.289
22150,22569,0.2862
22150,20972,0.2852
22150,22271,0.2805
22150,22273,0.2738
22150,22570,0.2716
22150,22568,0.2623
22150,22587,0.2563
22150,20971,0.2338
22150,22586,0.2309
22150,22145,0.2231
22150,22148,0.2207
22150,20969,0.2142
22150,22272,0.2004
22150,22086,0.1944
22150,22565,0.1928
22150,21790,0.1893
22150,22083,0.1892
21485,22111,0.4889
21485,21484,0.3606
21485,84029E,0.3317
21485,22114,0.3228
21485,22112,0.3042
21485,22113,0.2455
21485,85123A,0.2421
21485,21488,0.2407
21485,21486,0.2255
21485,22125,0.2235
21485,22110,0.2196
21485,84029G,0.2117
21485,20685,0.2026
21485,48194,0.199
21485,21481,0.1961
21485,21985,0.1918
21485,21755,0.1906
21485,20914,0.1903
21485,21754,0.1877
21485,48138,0.1874
22207,22200,0.2334
22207,22199,0.2106
22207,22109,0.191
22207,22203,0.1766
22207,77101A,0.169
22207,84029G,0.1564
22207,20914,0.1541
22207,84050,0.153
22207,21955,0.1497
22207,22476,0.1494
22207,22201,0.1469
22207,21622,0.1457
22207,22202,0.1457
22207,22125,0.1435
22207,22358,0.1433
22207,48138,0.143
22207,82600,0.128
22207,22091,0.1278
22207,22131,0.1264
22207,21843,0.1245
21864,21865,0.5319
21864,21866,0.5146
21864,21867,0.342
21864,20622,0.2153
21864,20621,0.2022
21864,20615,0.1823
21864,20619,0.1788
21864,20618,0.1788
21864,20617,0.1733
21864,20669,0.1487
21864,21955,0.1396
21864,20659,0.137
21864,20616,0.1356
21864,20654,0.1348
21864,20658,0.1334
21864,20655,0.1313
21864,21622,0.1246
21864,21967,0.123
21864,22109,0.1197
21864,85104,0.117
22602,22600,0.6142
22602,22603,0.4849
22602,22601,0.3743
22602,22595,0.373
22602,22577,0.3435
22602,22578,0.3086
22602,22594,0.2661
22602,22593,0.2605
22602,22574,0.2255
22602,22581,0.2238
22602,22573,0.2199
22602,22158,0.2181
22602,22579,0.2173
22602,22576,0.2103
22602,22588,0.1921
22602,22589,0.189
22602,22596,0.1882
22602,35962,0.1695
22602,22470,0.1675
22602,35958,0.1661
22132,22133,0.7164
22132,22134,0.2768
22132,22195,0.2445
22132,22131,0.2365
22132,22196,0.2235
22132,21563,0.2026
22132,84050,0.1906
22132,22135,0.1821
22132,84378,0.1742
22132,21985,0.1697
22132,22136,0.1626
22132,22326,0.1603
22132,21564,0.1591
22132,22327,0.1451
22132,22138,0.1438
22132,84992,0.143
22132,22203,0.1367
22132,22328,0.1349
22132,22617,0.1309
22132,21238,0.1296
22528,21868,0.2596
22528,22441,0.1996
22528,85123A,0.1984
22528,22499,0.1968
22528,22488,0.192
22528,21894,0.1916
22528,22607,0.1907
22528,79029,0.1887
22528,21174,0.1865
22528,22469,0.1859
22528,22459,0.1829
22528,21900,0.182
22528,21907,0.1813
22528,22458,0.1732
22528,82582,0.171
22528,21212,0.1695
22528,21621,0.1687
22528,22521,0.1676
22528,22384,0.1675
22528,22382,0.1674
22600,22602,0.6142
22600,22603,0.6065
22600,22601,0.4636
22600,22577,0.3355
22600,22578,0.2995
22600,22574,0.2891
22600,22573,0.2853
22600,22593,0.2703
22600,22595,0.2639
22600,22579,0.2493
22600,22594,0.2416
22600,22576,0.235
22600,22581,0.2323
22600,35970,0.1767
22600,35958,0.1723
22600,22694,0.1688
22600,22571,0.1606
22600,22130,0.1525
22600,22470,0.1475
22600,22596,0.1439
22603,22600,0.6065
22603,22601,0.5002
22603,22602,0.4849
22603,22581,0.3939
22603,22594,0.2702
22603,22578,0.2668
22603,22577,0.2585
22603,22593,0.2539
22603,22573,0.2513
22603,22595,0.2376
22603,22576,0.2365
22603,22574,0.2263
22603,22579,0.2091
22603,35958,0.1821
22603,35970,0.1529
22603,22130,0.1493
22603,22694,0.1416
22603,22696,0.1366
22603,22158,0.1329
22603,84247E,0.1316
22149,22147,0.4603
22149,22150,0.4005
22149,22274,0.3637
22149,20972,0.3425
22149,22271,0.3276
22149,22273,0.327
22149,20971,0.3262
22149,22568,0.2883
22149,22569,0.2664
22149,22272,0.2662
22149,22570,0.2488
22149,22586,0.2459
22149,22566,0.2458
22149,20970,0.24
22149,22587,0.2353
22149,22146,0.235
22149,21790,0.2156
22149,21791,0.2133
22149,22148,0.2111
22149,20969,0.2109
22581,22579,0.6272
22581,22578,0.6186
22581,22577,0.4554
22581,22603,0.3939
22581,22593,0.3428
22581,22601,0.3384
22581,22594,0.3378
22581,22573,0.335
22581,22576,0.2957
22581,22574,0.2909
22581,22595,0.2892
22581,22571,0.2611
22581,22572,0.244
22581,22600,0.2323
22581,22602,0.2238
22581,35970,0.2185
22581,22130,0.199
22581,22575,0.1848
22581,21807,0.1826
22581,22121,0.1554
72351B,72351A,0.6887
72351B,72349B,0.4815
72351B,85040A,0.2558
72351B,85041,0.2395
72351B,85040B,0.2287
72351B,72741,0.2046
72351B,22165,0.1671
72351B,85038,0.162
72351B,72800E,0.1555
72351B,17084R,0.1543
72351B,20828,0.1449
72351B,21348,0.1444
72351B,82600,0.1423
72351B,85123A,0.139
72351B,21232,0.1378
72351B,85034A,0.1374
72351B,85039B,0.1327
72351B,82483,0.1325
72351B,48194,0.1297
72351B,21169,0.1292
22750,22749,0.66
22750,22751,0.5858
22750,22940,0.3608
22750,22271,0.3238
22750,22274,0.2908
22750,22570,0.2747
22750,22569,0.2472
22750,22273,0.2451
22750,22272,0.2352
22750,22568,0.2161
22750,20969,0.2155
22750,20971,0.2096
22750,22147,0.2084
22750,22587,0.2023
22750,20972,0.1995
22750,20970,0.1899
22750,22748,0.1774
22750,20967,0.1767
22750,22150,0.1704
22750,84967A,0.169
22983,22985,0.4287
22983,22814,0.198
22983,22817,0.1819
22983,84509E,0.1715
22983,22716,0.1375
22983,22819,0.1328
22983,22037,0.1308
22983,22815,0.1286
22983,22906,0.1225
22983,22026,0.1213
22983,22025,0.1213
22983,22856,0.1213
22983,90214V,0.1213
22983,37479B,0.1213
22983,84967A,0.1213
22983,22766,0.1176
22983,10125,0.116
22983,22024,0.1129
22983,22029,0.1128
22983,21506,0.1128
21589,21593,0.2149
21589,21588,0.2104
21589,21586,0.2085
21589,21592,0.2018
21589,21590,0.1937
21589,21587,0.1912
21589,21584,0.1421
21589,21754,0.1288
21589,47348A,0.127
21589,90214Z,0.127
21589,16010,0.127
21589,90039B,0.127
21589,90039A,0.127
21589,21755,0.1183
21589,84947,0.1168
21589,21756,0.1162
21589,21591,0.1155
21589,22177,0.115
21589,21955,0.1103
21589,22654,0.1089
22819,22984,0.2335
22819,22817,0.1826
22819,22814,0.1491
22819,85131C,0.1491
22819,84051,0.1491
22819,90026D,0.1491
22819,47369A,0.1491
22819,22717,0.1464
22819,22712,0.1405
22819,22983,0.1328
22819,22714,0.1328
22819,22985,0.1291
22819,22340,0.1217
22819,22744,0.1168
22819,84819,0.1155
22819,22788,0.1155
22819,51020B,0.1155
22819,35969,0.1127
22819,21519,0.1089
22819,22818,0.1064
22024,22028,0.5301
22024,22025,0.4139
22024,22027,0.3455
22024,22029,0.3178
22024,21507,0.2996
22024,21509,0.2866
22024,22037,0.2826
22024,21508,0.2817
22024,22030,0.2762
22024,22035,0.2661
22024,22026,0.2587
22024,21506,0.2075
22024,22036,0.2058
22024,22023,0.1986
22024,22715,0.1976
22024,22046,0.1707
22024,16169P,0.1603
22024,22814,0.1584
22024,84247G,0.1582
22024,22713,0.1529
22749,22750,0.66
22749,22751,0.5721
22749,22940,0.4198
22749,22271,0.2992
22749,22274,0.2687
22749,22570,0.235
22749,20972,0.2288
22749,20969,0.2191
22749,22568,0.2179
22749,20967,0.2176
22749,22272,0.2173
22749,20971,0.2144
22749,20970,0.2124
22749,22273,0.2114
22749,22147,0.2054
22749,22569,0.2021
22749,22149,0.1878
22749,22748,0.1873
22749,22654,0.1658
22749,22745,0.1647
22091,22358,0.2875
22091,22093,0.2359
22091,22084,0.2338
22091,21586,0.2323
22091,21875,0.2311
22091,22357,0.2245
22091,21590,0.2072
22091,22094,0.2022
22091,22023,0.1707
22091,21582,0.1513
22091,22097,0.1486
22091,20618,0.1417
22091,22047,0.141
22091,22125,0.1403
22091,21621,0.138
22091,84029G,0.1369
22091,22099,0.1305
22091,22499,0.1301
22091,21869,0.1299
22091,22207,0.1278
22569,22570,0.6637
22569,22568,0.6474
22569,22147,0.3098
22569,20969,0.3085
22569,20970,0.2927
22569,22150,0.2862
22569,22271,0.2802
22569,20972,0.2747
22569,20971,0.269
22569,22273,0.2665
22569,22149,0.2664
22569,22274,0.248
22569,22750,0.2472
22569,20967,0.2273
22569,22566,0.2188
22569,22565,0.2157
22569,22587,0.2071
22569,22749,0.2021
22569,22751,0.2005
22569,22586,0.1949
22170,22169,0.5603
22170,22171,0.2993
22170,82494L,0.2585
22170,82482,0.242
22170,21754,0.2168
22170,21755,0.2029
22170,82483,0.1958
22170,82484,0.1908
22170,21333,0.1847
22170,21756,0.1813
22170,22177,0.1794
22170,82486,0.1787
22170,22173,0.1777
22170,85123A,0.1738
22170,22470,0.1726
22170,22189,0.1666
22170,21768,0.1649
22170,85065,0.1643
22170,85066,0.1599
22170,21363,0.1597
22665,22666,0.3299
22665,22667,0.2743
22665,22652,0.247
22665,22654,0.2373
22665,22905,0.2364
22665,22839,0.1987
22665,22748,0.153
22665,22845,0.1491
22665,22744,0.1451
22665,22904,0.1451
22665,22835,0.1412
22665,22747,0.1404
22665,22737,0.1381
22665,22632,0.137
22665,22585,0.1357
22665,22843,0.1334
22665,22745,0.1325
22665,22938,0.132
22665,22746,0.1303
22665,22633,0.1284
22557,22551,0.4122
22557,22556,0.394
22557,22555,0.3938
22557,22553,0.3841
22557,22554,0.3327
22557,21977,0.209
22557,22652,0.2084
22557,21984,0.2042
22557,22585,0.1938
22557,21980,0.19
22557,21212,0.1883
22557,22561,0.1841
22557,22384,0.1785
22557,22367,0.1738
22557,22617,0.1727
22557,22411,0.1716
22557,22435,0.1621
22557,22417,0.1599
22557,21888,0.1584
22557,21983,0.1558
22457,22488,0.3475
22457,22456,0.2833
22457,22470,0.2775
22457,85123A,0.2745
22457,22469,0.2742
22457,84970S,0.22
22457,84970L,0.2174
22457,22185,0.2138
22457,84978,0.2102
22457,22487,0.2027
22457,22694,0.1988
22457,22189,0.1975
22457,84836,0.1901
22457,22464,0.1895
22457,22423,0.1851
22457,21755,0.1823
22457,22499,0.1789
22457,22588,0.1785
22457,84879,0.1774
22457,22296,0.1713
22717,22718,0.593
22717,22817,0.2004
22717,90156,0.189
22717,22821,0.1782
22717,22814,0.1637
22717,22714,0.1621
22717,22716,0.1515
22717,22819,0.1464
22717,22815,0.1417
22717,22029,0.1368
22717,90079,0.1336
22717,90063A,0.1336
22717,90023,0.1336
22717,90128C,0.1336
22717,22818,0.1298
22717,22712,0.1286
22717,22027,0.1275
22717,90184C,0.126
22717,90198A,0.126
22717,22024,0.1245
22715,22709,0.2582
22715,22714,0.2401
22715,22712,0.2177
22715,22029,0.2105
22715,90123D,0.2
22715,22024,0.1976
22715,22028,0.1976
22715,22026,0.1886
22715,22027,0.1799
22715,22037,0.1716
22715,22035,0.1687
22715,22030,0.1677
22715,21507,0.1585
22715,22031,0.1512
22715,22985,0.15
22715,22708,0.1461
22715,22817,0.1414
22715,35638B,0.1414
22715,90158,0.1414
22715,90124C,0.1414
22959,22818,0.3131
22959,22738,0.2785
22959,22909,0.2659
22959,22734,0.2569
22959,22816,0.2548
22959,22910,0.2404
22959,22049,0.2162
22959,22952,0.204
22959,22043,0.1823
22959,21491,0.1817
22959,16169C,0.1785
22959,16169F,0.1723
22959,22736,0.1628
22959,22950,0.1616
22959,22086,0.1564
22959,22042,0.1519
22959,22737,0.151
22959,22708,0.1456
22959,22735,0.1433
22959,22739,0.1426
22734,22952,0.3816
22734,22910,0.3738
22734,22909,0.3306
22734,22737,0.3186
22734,22738,0.3084
22734,22739,0.2914
22734,22950,0.2755
22734,22733,0.2709
22734,22731,0.2613
22734,22959,0.2569
22734,22732,0.2393
22734,22736,0.2319
22734,22735,0.2267
22734,22812,0.2243
22734,22945,0.2109
22734,85049A,0.2054
22734,21491,0.2043
22734,22818,0.1982
22734,21098,0.1923
22734,22946,0.1913
22617,22138,0.4656
22617,22367,0.3124
22617,22618,0.2907
22617,22551,0.264
22617,22634,0.2477
22617,22382,0.2449
22617,22417,0.2402
22617,22139,0.2397
22617,22635,0.2176
22617,22556,0.2094
22617,21156,0.2004
22617,20725,0.1949
22617,21212,0.1895
22617,22418,0.1891
22617,22554,0.1889
22617,22636,0.1869
22617,22629,0.1868
22617,22555,0.1831
22617,22534,0.1787
22617,84997B,0.1758
85178,85176,0.3415
85178,85177,0.2493
85178,21259,0.1453
85178,22150,0.1416
85178,22651,0.1404
85178,21790,0.1336
85178,22077,0.1322
85178,21791,0.1303
85178,22561,0.1273
85178,84670,0.1259
85178,21509,0.1242
85178,21918,0.1241
85178,22751,0.123
85178,22149,0.1225
85178,22046,0.122
85178,22621,0.1185
85178,21878,0.1177
85178,22587,0.1143
85178,20972,0.1137
85178,21544,0.1113
22026,22030,0.3954
22026,22048,0.3689
22026,22023,0.3198
22026,21506,0.3003
22026,22035,0.2733
22026,22028,0.2717
22026,22024,0.2587
22026,22036,0.2504
22026,22027,0.2473
22026,22033,0.2357
22026,22029,0.2326
22026,21509,0.2052
22026,22037,0.2023
22026,21519,0.1988
22026,21507,0.1971
22026,22715,0.1886
22026,22025,0.1806
22026,21508,0.1729
22026,21518,0.1641
22026,22047,0.158
21591,21587,0.3801
21591,21590,0.2388
21591,21592,0.2281
21591,21582,0.216
21591,21593,0.1973
21591,21584,0.1696
21591,22952,0.1644
21591,22910,0.147
21591,21586,0.1451
21591,22086,0.1446
21591,22950,0.1433
21591,22909,0.1431
21591,22130,0.1388
21591,21790,0.1383
21591,21034,0.1318
21591,22082,0.1318
21591,21186,0.1299
21591,22734,0.1275
21591,21491,0.1272
21591,21888,0.1267
22025,22027,0.4152
22025,22024,0.4139
22025,22029,0.3722
22025,21508,0.3673
22025,21509,0.359
22025,22037,0.3371
22025,21507,0.332
22025,22028,0.3234
22025,22035,0.2609
22025,22030,0.2426
22025,22046,0.2357
22025,22036,0.221
22025,22045,0.217
22025,22042,0.2161
22025,21506,0.2131
22025,84247L,0.2041
22025,22023,0.2014
22025,22716,0.189
22025,84247G,0.1887
22025,21504,0.1868
84946,84947,0.3568
84946,84949,0.2945
84946,84879,0.2463
84946,84945,0.2114
84946,85123A,0.1998
84946,21326,0.1956
84946,22423,0.186
84946,21754,0.1757
84946,84970S,0.1731
84946,84948,0.1723
84946,22082,0.1638
84946,22178,0.1634
84946,84836,0.1629
84946,21143,0.1622
84946,82482,0.161
84946,22585,0.1599
84946,84978,0.1587
84946,84970L,0.1587
84946,20685,0.1579
84946,71459,0.1569
22169,22170,0.5603
22169,22171,0.309
22169,82494L,0.2378
22169,21333,0.208
22169,21754,0.1931
22169,21755,0.1917
22169,82482,0.1888
22169,85123A,0.1824
22169,85066,0.1778
22169,82484,0.1759
22169,22470,0.1736
22169,22189,0.172
22169,84879,0.1701
22169,82483,0.1673
22169,84792,0.1667
22169,48187,0.1648
22169,82486,0.164
22169,21314,0.1635
22169,22173,0.1623
22169,85065,0.1619
22950,22952,0.515
22950,22909,0.4546
22950,22910,0.3889
22950,22734,0.2755
22950,22738,0.2533
22950,22733,0.207
22950,22809,0.2029
22950,22945,0.2015
22950,22732,0.193
22950,22737,0.1928
22950,22949,0.1905
22950,21587,0.1848
22950,22731,0.183
22950,22951,0.1798
22950,21098,0.1773
22950,22810,0.1759
22950,22959,0.1616
22950,84987,0.1612
22950,22739,0.1593
22950,22735,0.1568
22622,22623,0.4761
22622,22636,0.2458
22622,22561,0.2314
22622,22556,0.2224
22622,21790,0.2111
22622,21791,0.2031
22622,22635,0.203
22622,22550,0.201
22622,21912,0.1927
22622,22620,0.1841
22622,22634,0.1814
22622,22489,0.1776
22622,22492,0.1769
22622,22560,0.1743
22622,22549,0.1739
22622,22139,0.1711
22622,22551,0.1662
22622,21888,0.1593
22622,22555,0.1591
22622,22554,0.1575
21587,21591,0.3801
21587,21586,0.2413
21587,21588,0.2078
21587,21582,0.2011
21587,21590,0.2008
21587,21589,0.1912
21587,22950,0.1848
21587,22737,0.1766
21587,84754,0.17
21587,21592,0.1652
21587,22945,0.1621
21587,22910,0.1574
21587,21098,0.1528
21587,21584,0.1491
21587,21593,0.147
21587,22909,0.1411
21587,22810,0.14
21587,21807,0.1395
21587,22734,0.1357
21587,22086,0.1347
22814,22820,0.4003
22814,22815,0.3608
22814,22821,0.2722
22814,22817,0.2041
22814,22983,0.198
22814,21507,0.1779
22814,22037,0.1651
22814,22717,0.1637
22814,22024,0.1584
22814,22029,0.1519
22814,22819,0.1491
22814,22985,0.1443
22814,22892,0.1361
22814,21508,0.1323
22814,21504,0.1307
22814,22744,0.1306
22814,84819,0.1291
22814,84614A,0.1291
22814,21509,0.1256
22814,22513,0.125
22620,21892,0.3249
22620,21891,0.2828
22620,22621,0.2808
22620,21790,0.2418
22620,22619,0.2183
22620,21889,0.2156
22620,21704,0.1993
22620,22549,0.1989
22620,22491,0.1964
22620,22548,0.1947
22620,22561,0.1899
22620,22489,0.1887
22620,21791,0.1862
22620,21890,0.1859
22620,22622,0.1841
22620,22492,0.1812
22620,21915,0.1799
22620,22560,0.1714
22620,21914,0.1713
22620,21917,0.1646
22751,22750,0.5858
22751,22749,0.5721
22751,22940,0.3444
22751,22274,0.2768
22751,22271,0.275
22751,22272,0.238
22751,22570,0.2146
22751,20969,0.2146
22751,22273,0.201
22751,22569,0.2005
22751,20967,0.1932
22751,22568,0.1842
22751,20972,0.1773
22751,20970,0.1639
22751,22565,0.1627
22751,20971,0.1578
22751,22149,0.1488
22751,22748,0.1484
22751,22147,0.1465
22751,22745,0.1446
22744,22743,0.5618
22744,22742,0.3618
22744,22654,0.2101
22744,22906,0.1938
22744,22652,0.1797
22744,22759,0.176
22744,22713,0.1575
22744,22938,0.1551
22744,22910,0.1535
22744,35818B,0.1508
22744,22746,0.1485
22744,22741,0.1463
22744,22665,0.1451
22744,22750,0.1441
22744,22653,0.143
22744,22570,0.1412
22744,22585,0.139
22744,22940,0.1348
22744,22569,0.1319
22744,22814,0.1306
22737,22739,0.5757
22737,22735,0.4165
22737,22736,0.3471
22737,22738,0.3373
22737,22734,0.3186
22737,22910,0.2892
22737,22909,0.2117
22737,22952,0.1977
22737,22950,0.1928
22737,22731,0.1852
22737,21587,0.1766
22737,22812,0.1758
22737,22733,0.1746
22737,21098,0.1682
22737,22905,0.167
22737,22086,0.1647
22737,22945,0.1631
22737,22732,0.1628
22737,22959,0.151
22737,22082,0.1441
21586,21590,0.3286
21586,21588,0.3059
21586,21587,0.2413
21586,22091,0.2323
21586,21589,0.2085
21586,22357,0.2034
21586,21582,0.1919
21586,22358,0.1786
21586,21584,0.1722
21586,21593,0.1603
21586,22084,0.1554
21586,21592,0.1544
21586,22406,0.1515
21586,21623,0.1459
21586,22499,0.1456
21586,21591,0.1451
21586,21875,0.1275
21586,22359,0.1268
21586,48138,0.1267
21586,85144,0.1209
21582,21591,0.216
21582,21587,0.2011
21582,21586,0.1919
21582,17084G,0.189
21582,90083,0.189
21582,22801,0.1782
21582,20714,0.169
21582,22339,0.1672
21582,84007,0.1572
21582,10080,0.1543
21582,22798,0.1543
21582,21343,0.1543
21582,22091,0.1513
21582,20840,0.1482
21582,20757,0.1482
21582,21312,0.1429
21582,21133,0.1375
21582,90040A,0.1336
21582,21337,0.1336
21582,90003C,0.1336
21143,21146,0.5791
21143,21009,0.2198
21143,22694,0.1888
21143,21010,0.1835
21143,22597,0.1769
21143,22599,0.1759
21143,22470,0.1732
21143,22296,0.1708
21143,22598,0.1694
21143,84946,0.1622
21143,21133,0.1478
21143,84836,0.147
21143,21011,0.1421
21143,22588,0.1337
21143,22121,0.1332
21143,22297,0.1299
21143,22602,0.1243
21143,22577,0.1231
21143,22578,0.1213
21143,22469,0.1211
22031,22032,0.4818
22031,22033,0.432
22031,22038,0.3035
22031,90166,0.189
22031,22040,0.175
22031,22039,0.1572
22031,22715,0.1512
22031,85007,0.1464
22031,22036,0.1417
22031,21506,0.1398
22031,22026,0.1336
22031,37489D,0.1336
22031,90083,0.1336
22031,22023,0.133
22031,84249D,0.126
22031,85167B,0.1157
22031,21306,0.114
22031,16219,0.114
22031,84902,0.1134
22031,22718,0.1112
21588,21586,0.3059
21588,21592,0.2309
21588,21589,0.2104
21588,21587,0.2078
21588,21584,0.1854
21588,21590,0.16
21588,21617,0.1254
21588,21916,0.1184
21588,20978,0.1174
21588,21591,0.1116
21588,21286,0.1104
21588,21388,0.1104
21588,90214Z,0.1104
21588,90166,0.1104
21588,22357,0.1095
21588,20764,0.1061
21588,21212,0.1053
21588,22852,0.1048
21588,20983,0.1016
21588,21121,0.1015
21917,21918,0.4722
21917,21790,0.231
21917,21888,0.2182
21917,21791,0.1931
21917,22489,0.1836
21917,21889,0.1815
21917,21913,0.1815
21917,21912,0.1792
21917,22491,0.174
