user_id,item_id
13694,17084R
13694,84706D
13694,84984A
13694,17021
13694,21375
13694,84919
13694,21916
13694,22059
13694,21174
13694,84797B
13694,20714
13694,20871
13694,22244
13694,85166B
13694,21203
13694,22057
13694,17001
13694,21581
13694,16258B
13694,85019B
13694,17012C
13694,21935
13694,84661A
13694,40016
13694,35817B
13694,48138
13694,21287
13694,84804B
13694,21875
13694,21779
13694,22378
13694,20713
13694,84932D
13694,82486
13694,22379
13694,21428
13694,46776E
13694,62095B
13694,85150
13694,21425
13694,21207
13694,35160
13694,22212
13694,71459
13694,21080
13694,22083
13694,35822P
13694,35822B
13694,22804
13694,84414B
13694,17091A
13694,85017B
13694,85196
13694,21989
13694,84688
13694,84970S
13694,79338
13694,18007
13694,21328
13694,22127
13694,47504K
13694,85015
13694,20657
13694,21849
13694,84908A
13694,85071D
13694,71495B
13694,84658
13694,21847
13694,84909A
13694,21942
13694,17011F
13694,84971S
13694,84859C
13694,21317
13694,21665
13694,82600
13694,84807
13694,17013B
13694,84595E
13694,21469
13694,16169K
13694,37503
13694,72128
13694,21371
13694,22757
13694,84687
13694,21931
13694,21504
13694,22027
13694,85162C
13694,84706A
13694,79323LP
13694,21624
13694,84406B
13694,35818P
13694,21263
13694,35824B
13694,21344
13694,22332
13694,47591C
13694,62096A
13694,79308B
13694,20679
13694,21007
13694,21934
13694,72800F
13694,21159
13694,22662
13694,84910A
13694,22384
13694,85131D
13694,22897
13694,85222
13694,20972
13694,84796A
13694,84615
13694,21077
13694,35637A
13694,17014A
13694,84876B
13694,20869
13694,20838
13694,22333
13694,22412
13694,21331
13694,21154
13694,84661C
13694,22939
13694,17164B
13694,21289
13694,85071C
13694,84992
13694,22089
13694,85118
13694,51020B
13694,21714
13694,46776A
13694,21322
13694,46776C
13694,21303
13694,21707
13694,20935
13694,37446
13694,21316
13694,22189
13694,35001G
13694,22055
13694,22268
13694,84875D
13694,22423
13694,21944
13694,22382
13694,85047
13694,22147
13694,84933A
13694,85099C
13694,20725
13694,22323
13694,84748
13694,20768
13694,22483
13694,22644
13694,22167
13694,21313
13694,22756
13694,20889
13694,85019C
13694,21427
13694,21846
13694,37448
13694,84686
13694,72739C
13694,22029
13694,72800B
13694,84469
13694,84932A
13694,85031C
13694,22896
13694,84933C
13694,20984
13694,22116
13694,84858B
13694,84818
13694,84984C
13694,20731
13694,35818B
13694,22073
13694,85017A
13694,35816P
13694,22413
13694,16168M
13694,21281
13694,20830
13694,84782A
13694,21876
13694,21579
13694,84802B
13694,84859A
13694,35817P
13694,20866
13694,15044A
13694,84663A
13694,84032B
13694,85170D
13694,84726
13694,84725
13694,16162L
13694,21992
13694,22090
13694,21082
13694,16244B
13694,85019A
13694,35004B
13694,84925F
13694,22900
13694,35647
13694,21179
13694,22507
13694,72008
13694,84684
13694,21430
13694,22166
13694,22817
13694,17013C
13694,22386
13694,20828
13694,21307
13694,20767
13694,84638
13694,71028B
13694,47587A
13694,22646
13694,22329
13694,17109B
13694,21040
13694,22367
13694,20682
13694,84467
13694,72801G
13694,22165
13694,44234
13694,35816B
13694,84050
13694,21292
13694,21158
13694,20726
13694,75049L
13694,47580
13694,46137D
13694,72799C
13694,21710
13694,21379
13694,21377
13694,84876D
13694,85042
13694,21348
13694,47566
13694,21977
13694,72760B
13694,85016
13694,20707
13694,47591D
13694,84859B
13694,84689
13694,21012
13694,20867
13694,35824C
13694,85131B
13694,22104
13694,84809B
13694,62096B
13694,84984B
13694,85124A
13694,35821B
13694,85031B
13694,22243
13694,17011E
13694,79000
13694,21656
13694,21407
13694,82494L
13694,22489
13694,84857C
13694,85162A
13694,20766
13694,20752
13694,35809A
13694,21378
13694,85132A
13694,21060
13694,22224
13694,22621
13694,17109A
13694,71496A
13694,22065
13694,20992
13694,84509E
13694,22188
13694,79066K
13694,22505
13694,21160
13694,82076
13694,84907
13694,22951
13694,84800S
13694,21467
13694,85099B
13694,21066
13694,21908
13694,72772
13694,35637C
13694,21212
13694,84077
13694,85166A
13694,85131A
13694,84987
13694,44235
13694,21918
13694,22712
13694,84637
13694,20840
13694,22649
13694,20993
13694,21946
13694,21126
13694,21903
13694,20705
13694,47567B
13694,21155
13694,22528
13694,20914
13694,47568
13694,84918
13694,72799F
13694,10002
13694,20728
13694,22464
13694,21678
13694,85045
13694,22417
13694,22246
13694,84984D
13694,22647
13694,72799E
13694,15056BL
13694,84720
13694,21162
13694,22245
13694,47559B
13694,47585A
13694,85110
13694,72800A
13694,21216
13694,20770
13694,16119
13694,85183A
13694,84908B
13694,85167B
13694,72487
13694,72755C
13694,22383
13694,72755D
13694,21789
13694,21993
13694,16169M
13694,22716
13694,22365
13694,84796B
13694,21213
13694,84402D
13694,16168S
13694,21128
13694,79336
13694,21486
13694,85014A
13694,21300
13694,22067
13694,62094B
13694,22385
13694,20619
13694,82081
13694,72753D
13694,21442
13694,16202B
13694,15044D
13694,35824P
13694,85232B
13694,84869
13694,20831
13694,22023
13694,37467
13694,21905
13694,85099F
13694,72130
13694,15058C
13694,84657
13694,21733
13694,22719
13694,47586A
13694,85132B
13694,21786
13694,35004G
13694,72232
13694,16202C
13694,72801C
13694,20936
13694,20701
13694,17012A
13694,16244A
13694,21788
13694,71053
13694,21676
13694,20772
13694,21100
13694,35971
13694,72750A
13694,21370
13694,84032A
13694,84832
13694,79328
13694,84978
13694,84422
13694,72819
13694,21332
13694,21265
13694,84989A
13694,84782C
13694,84755
13694,70006
13694,21459
13694,15044C
13694,16169N
13694,85132C
13694,22467
13694,84705C
13694,22616
13694,21232
13694,22348
13694,22327
13694,79190B
13694,21426
13694,22267
13694,22088
13694,20888
13694,21843
13694,21231
13694,21061
13694,21424
13694,21033
13694,85014B
13694,71495A
13694,21161
13694,21043
13694,21165
13694,21850
13694,72753B
13694,21441
13694,37492A
13694,85183B
13694,22508
13694,21708
13694,22864
13694,21090
13694,72811
13694,22394
13694,21870
13694,84806A
13694,21930
13694,84405A
13694,84270
13694,20704
13694,21288
13694,85167A
13694,84721
13694,84666
13694,84951A
13694,84770
13694,17013D
13694,84798B
13694,84356
13694,21304
13694,17011C
13694,85221
13694,21711
13694,22242
13694,84884A
13694,35638B
14087,22959
14087,21094
14087,85216
14087,22138
14087,22736
14087,22909
14087,21243
14087,21717
14087,21635
14087,72803A
14087,21990
14087,22906
14087,22231
14087,22246
14087,72799E
14087,72807B
14087,21080
14087,22630
14087,16161M
14087,21822
14087,22083
14087,85114B
14087,22048
14087,84608
14087,21821
14087,72807A
14087,22617
14087,21123
14087,79190D
14087,21883
14087,21034
14087,84985A
14087,21086
14087,85049B
14087,22549
14087,22526
14087,22535
14087,21124
14087,85217
14087,22551
14087,21215
14087,21156
14087,22629
14087,21810
14087,72724
14087,22550
14087,72807C
14087,21244
14087,21636
14087,22545
14087,22748
14087,20979
14087,10123C
14087,21245
14087,21680
14087,22546
14087,85123A
14087,21242
14087,22816
14087,47591C
14087,22297
14087,21819
14087,35400
14087,21820
14087,22634
14087,21614
14087,22540
14087,22139
14087,72349B
14087,21077
14087,22938
14087,22563
14087,22556
14087,22333
14087,21906
14087,84989A
14087,21144
14087,22744
14087,72803B
14087,21122
14087,22493
14087,22489
14087,84199
14087,22399
14087,22494
14087,10125
14087,22077
14087,22636
14087,21974
14087,22746
14087,22635
14087,21497
14087,84569B
14087,84466
14087,79190B
14087,22088
14087,20725
14087,22560
14087,22562
14087,21812
14087,22211
14087,22294
14087,22029
14087,85035A
14087,22743
14087,22501
14087,79191C
14087,47591A
14087,21634
14087,21813
14087,35015
14087,22896
14087,22946
14087,22492
14087,21329
14087,21212
14087,22230
14087,22331
14087,85049F
14087,85049D
14087,21918
14087,79190A
14087,21189
14087,21716
14087,22087
14087,22131
13733,21232
13733,22156
13733,35924
13733,47591D
13733,21231
13733,47556B
13733,22113
13733,22487
13733,22227
13733,47566B
13733,15060B
13733,22893
13733,22776
13733,21484
13733,47559B
13733,20716
13733,22212
13733,22572
13733,22575
13733,85131A
13733,35981C
13733,22645
13733,22220
13733,22161
13733,22189
13733,85123A
13733,22158
13733,22646
18181,20717
18181,21174
18181,21719
18181,72741
18181,22605
18181,15056P
18181,79342B
18181,35004B
18181,20728
18181,72807B
18181,21529
18181,85150
18181,72487
18181,84753A
18181,21181
18181,85041
18181,22646
18181,15036
18181,85152
18181,82600
18181,85014A
18181,84792
18181,46776D
18181,85014D
18181,71477
18181,84406B
18181,85123A
18181,20684
18181,22719
18181,21892
18181,20679
18181,84972L
18181,79323G
18181,21175
18181,20686
18181,22112
18181,22139
18181,72024U
18181,21704
18181,21544
18181,21907
18181,20685
18181,21543
18181,84755
18181,21809
18181,85040B
18181,35001W
18181,15056N
18181,22114
18181,20752
18181,21232
18181,20725
18181,21843
18181,20681
18181,85230F
18181,79323P
18181,15039
18181,79341
18181,85014B
18181,20727
18181,21708
18181,21791
18181,72122
18181,85040A
18181,21870
18181,46000S
18181,79029
18181,84578
18181,79323B
18181,21918
18181,84012
18181,21380
18181,72586
18181,22413
18181,21903
18181,21166
18181,21936
13174,21623
13174,22361
13174,72741
13174,84536A
13174,90019A
13174,90209B
13174,22482
13174,21713
13174,22456
13174,20761
13174,22498
13174,21205
13174,22520
13174,21793
13174,21534
13174,21877
13174,20764
13174,22519
13174,21201
13174,21411
13174,84712B
13174,84971L
13174,22427
13174,22518
13174,47505
13174,22702
13174,85231B
13174,21034
13174,85041
13174,21545
13174,21792
13174,21446
13174,20956
13174,21110
13174,22458
13174,22478
13174,20771
13174,22030
13174,22036
13174,84815
13174,21844
13174,22606
13174,22431
13174,84846A
13174,21204
13174,22473
13174,84800L
13174,84691
13174,22461
13174,22718
13174,21814
13174,22032
13174,85123A
13174,22157
13174,22522
13174,21280
13174,84676
13174,21614
13174,22078
13174,21175
13174,21163
13174,82484
13174,21955
13174,72789
13174,22219
13174,22117
13174,21353
13174,21116
13174,22469
13174,21889
13174,22514
13174,22305
13174,20685
13174,22465
13174,84977
13174,79321
13174,22442
13174,85040B
13174,85214
13174,90016A
13174,21879
13174,20812
13174,21775
13174,22085
13174,21536
13174,84802A
13174,85131C
13174,20765
13174,79323P
13174,21476
13174,75013B
13174,22328
13174,21275
13174,85040A
13174,22086
13174,22433
13174,21756
13174,22480
13174,21871
13174,22623
13174,21188
13174,72807A
13174,22602
13174,85038
13174,20932
13174,20871
13174,85166B
13174,22605
13174,20845
13174,21203
13174,90200C
13174,22470
13174,22622
13174,21773
13174,48138
13174,72529W
13174,21279
13174,72728
13174,21663
13174,21385
13174,21548
13174,22212
13174,22083
13174,82482
13174,22804
13174,22477
13174,22084
13174,22082
13174,22026
13174,84970S
13174,21795
13174,21485
13174,22986
13174,72805
13174,21466
13174,47504K
13174,22170
13174,85159B
13174,84971S
13174,22703
13174,22304
13174,22459
13174,84807
13174,21445
13174,21109
13174,84792
13174,84845C
13174,90200A
13174,72807C
13174,22488
13174,84627
13174,90003B
13174,21431
13174,79323LP
13174,35603C
13174,22111
13174,20933
13174,84406B
13174,22430
13174,20684
13174,84600
13174,85106
13174,22297
13174,21069
13174,84839
13174,22113
13174,84674
13174,22349
13174,22350
13174,21473
13174,20686
13174,85131D
13174,21790
13174,22079
13174,84675
13174,22426
13174,84678
13174,21289
13174,85118
13174,20775
13174,22441
13174,21714
13174,90199C
13174,22429
13174,22189
13174,21688
13174,21755
13174,85048
13174,21692
13174,22423
13174,20777
13174,85047
13174,21503
13174,22364
13174,37495
13174,21742
13174,84748
13174,85142
13174,22081
13174,20889
13174,90018A
13174,84763
13174,22521
13174,20829
13174,22282
13174,37506
13174,22432
13174,22161
13174,21281
13174,48197
13174,72709
13174,21282
13174,84975
13174,21695
13174,85216
13174,21410
13174,22559
13174,21872
13174,85034A
13174,22487
13174,22585
13174,22227
13174,48189
13174,21662
13174,72008
13174,90208
13174,37352
13174,22191
13174,20828
13174,84970L
13174,22523
13174,22479
13174,22360
13174,22584
13174,72821
13174,21535
13174,20682
13174,84799
13174,79323W
13174,21158
13174,21794
13174,20846
13174,21664
13174,20763
13174,21550
13174,48184
13174,48187
13174,82095
13174,21873
13174,85231E
13174,37370
13174,22516
13174,85042
13174,90209C
13174,21687
13174,47566
13174,21348
13174,21524
13174,21402
13174,72127
13174,84836
13174,48173C
13174,21820
13174,21613
13174,90200B
13174,21592
13174,20867
13174,72129
13174,20776
13174,20832
13174,21186
13174,21448
13174,22688
13174,22984
13174,21407
13174,21656
13174,82494L
13174,85117
13174,21472
13174,79320
13174,21530
13174,21661
13174,22156
13174,21164
13174,22335
13174,22179
13174,20681
13174,90202D
13174,85231G
13174,22188
13174,21111
13174,22505
13174,22515
13174,21255
13174,84708B
13174,21467
13174,21066
13174,21465
13174,20778
13174,48111
13174,85131A
13174,21278
13174,22173
13174,37424
13174,22153
13174,22597
13174,22457
13174,21818
13174,84621
13174,22359
13174,21547
13174,22717
13174,22588
13174,35633B
13174,84845D
13174,48116
13174,21071
13174,22096
13174,90200D
13174,22464
13174,22362
13174,22438
13174,21529
13174,21291
13174,21162
13174,21477
13174,22284
13174,20770
13174,21821
13174,84761
13174,90003C
13174,21198
13174,84948
13174,22424
13174,90150
13174,85014C
13174,21984
13174,85014A
13174,21401
13174,22561
13174,84800M
13174,22607
13174,22031
13174,85025C
13174,22701
13174,21774
13174,21611
13174,22296
13174,20931
13174,85061W
13174,72130
13174,84947
13174,21733
13174,35400
13174,22171
13174,22203
13174,21390
13174,21653
13174,22162
13174,84832
13174,22443
13174,22583
13174,84978
13174,72819
13174,22363
13174,84378
13174,72351A
13174,22169
13174,84755
13174,21874
13174,21506
13174,72351B
13174,21272
13174,84459B
13174,22467
13174,90169
13174,21447
13174,48194
13174,21106
13174,85014B
13174,22512
13174,21112
13174,21471
13174,21107
13174,22352
13174,21165
13174,22508
13174,72267
13174,21391
13174,21634
13174,21758
13174,90173
13174,21498
13174,20774
13174,22499
13174,22354
13174,48185
13174,21533
13174,22700
13174,90209A
13174,21199
13174,21166
13174,21429
13329,21843
13329,84946
13329,22551
13329,22408
13329,22601
13329,22746
13329,21706
13329,21210
13329,84828
13329,21213
13329,22585
13329,22731
13329,22406
13329,21988
13329,20972
13329,20971
13329,22910
13329,21877
13329,16237
13329,84692
13329,21544
13329,22938
13329,21330
13329,22745
13329,22091
13329,21490
13329,22946
13329,22659
13329,21217
13329,22086
13329,22553
13329,21329
13329,22600
13329,21987
13329,21212
13329,22150
13329,22744
13329,22952
13329,22947
13329,22748
13329,20978
13329,21080
13329,22083
13329,20979
13329,84991
13329,22409
13329,22603
13329,20652
13329,21989
13329,22084
13329,22085
13329,21976
13329,20658
13329,21975
13329,21328
13329,21542
17421,21327
17421,22491
17421,85227
17421,21098
17421,22525
17421,22149
17421,21495
17421,22100
17421,21500
17421,22437
17421,21884
17421,22094
17421,22743
17421,22906
17421,22595
17421,22759
17421,22593
17421,22556
17421,21832
17421,22553
17421,21638
17421,21640
17421,22422
17421,22619
17421,22744
17421,21882
17421,22489
17421,21642
17421,22654
17421,22158
17421,21429
16351,22228
16351,20914
16351,22187
16351,22909
16351,22907
16351,20728
16351,48138
16351,22231
16351,48188
16351,22507
16351,21479
16351,84456
16351,21042
16351,20713
16351,35970
16351,22759
16351,22379
16351,21259
16351,21825
16351,84029G
16351,22421
16351,22386
16351,22581
16351,21824
16351,22804
16351,21829
16351,84584
16351,84970S
16351,22594
16351,21975
16351,22383
16351,22646
16351,47504K
16351,22152
16351,22577
16351,21587
16351,22241
16351,22591
16351,22367
16351,21213
16351,20711
16351,21456
16351,48129
16351,20726
16351,22063
16351,22385
16351,84950
16351,22600
16351,22553
16351,22178
16351,37450
16351,22952
16351,21931
16351,22667
16351,21826
16351,22571
16351,71477
16351,85123A
16351,21733
16351,22321
16351,22576
16351,82580
16351,84836
16351,22525
16351,47591D
16351,22662
16351,21076
16351,84520B
16351,22384
16351,22219
16351,47503J
16351,22469
16351,21704
16351,20712
16351,22595
16351,22411
16351,22593
16351,22664
16351,22380
16351,84029E
16351,22229
16351,22574
16351,84755
16351,21458
16351,84992
16351,22381
16351,22663
16351,84507B
16351,22645
16351,22317
16351,21472
16351,22189
16351,22573
16351,22156
16351,22382
16351,21925
16351,20725
16351,21457
16351,22151
16351,22554
16351,22601
16351,48194
16351,22524
16351,84452
16351,22505
16351,21471
16351,20727
16351,21115
16351,22508
16351,22578
16351,22579
16351,85099B
16351,22596
16351,21930
16351,48111
16351,20704
16351,22572
16351,21823
16351,84077
16351,22146
16351,22603
16351,22602
16351,47503H
15684,21623
15684,20975
15684,21056
15684,20974
15684,22139
15684,21054
15684,22300
15684,22138
15684,22301
17884,90058A
17884,22071
17884,22491
17884,21094
17884,20998
17884,21381
17884,90214S
17884,21888
17884,47568
17884,21647
17884,22138
17884,90214E
17884,22437
17884,22559
17884,20617
17884,22090
17884,84527
17884,22435
17884,90040C
17884,21990
17884,21534
17884,22417
17884,72008
17884,21833
17884,16169C
17884,22415
17884,90214A
17884,21830
17884,21987
17884,22531
17884,22273
17884,22444
17884,84247H
17884,84880
17884,84029G
17884,20981
17884,21080
17884,22083
17884,20828
17884,21527
17884,47505
17884,79192A
17884,20757
17884,21989
17884,21829
17884,22617
17884,21034
17884,21975
17884,21328
17884,22383
17884,21086
17884,22207
17884,22752
17884,22716
17884,21690
17884,21124
17884,22070
17884,21845
17884,35932
17884,37461
17884,22551
17884,21535
17884,84997B
17884,21213
17884,21586
17884,22030
17884,22036
17884,21582
17884,85027L
17884,22431
17884,20726
17884,22302
17884,16259
17884,21078
17884,22561
17884,20654
17884,84944
17884,22553
17884,22488
17884,22713
17884,22749
17884,21590
17884,90214J
17884,11001
17884,84991
17884,22296
17884,22315
17884,16033
17884,85098B
17884,84388
17884,21917
17884,84569D
17884,22332
17884,85123A
17884,21977
17884,21532
17884,72760B
17884,84534B
17884,21836
17884,21327
17884,20974
17884,21696
17884,21495
17884,20758
17884,21069
17884,85020
17884,84676
17884,22434
17884,84520B
17884,22349
17884,35957
17884,22384
17884,79191D
17884,72756
17884,21676
17884,22540
17884,22139
17884,22406
17884,21704
17884,20760
17884,84548
17884,90214M
17884,21544
17884,22443
17884,16237
17884,37464
17884,20832
17884,84378
17884,22333
17884,84029E
17884,84997D
17884,35241
17884,22441
17884,21122
17884,21224
17884,22493
17884,22645
17884,22429
17884,21506
17884,22613
17884,22114
17884,90214N
17884,22085
17884,90214C
17884,22467
17884,22636
17884,20976
17884,21912
17884,84569B
17884,22382
17884,21062
17884,22557
17884,20725
17884,21060
17884,21843
17884,22151
17884,90167
17884,21703
17884,20992
17884,90002E
17884,84997A
17884,21593
17884,20727
17884,21679
17884,21531
17884,21988
17884,21541
17884,90040A
17884,85231L
17884,15034
17884,21913
17884,21484
17884,35015
17884,22086
17884,21329
17884,22433
17884,84247G
17884,22150
17884,84077
17884,21871
17884,79029
17884,22073
17884,22303
17884,20668
17884,21918
17884,90214K
17884,22115
17884,84744
17884,84522
17884,22432
17884,21380
17884,21533
17884,16012
17884,21195
17884,21876
17884,21579
17884,22185
17884,20819
17884,22436
17884,21429
15514,21071
15514,90210A
15514,21311
15514,21691
15514,10002
15514,85107
15514,84247N
15514,22439
15514,21534
15514,90210D
15514,21877
15514,84247L
15514,18098C
15514,21830
15514,22531
15514,85183A
15514,21260
15514,22301
15514,22496
15514,21307
15514,21807
15514,21821
15514,22082
15514,22042
15514,21034
15514,84247K
15514,21890
15514,22752
15514,21802
15514,22549
15514,85227
15514,22584
15514,21356
15514,21675
15514,22030
15514,21369
15514,22302
15514,21806
15514,21576
15514,21803
15514,21068
15514,21507
15514,20989
15514,16156N
15514,21687
15514,21070
15514,22813
15514,22034
15514,20974
15514,21696
15514,21069
15514,20982
15514,21676
15514,90210C
15514,21889
15514,21790
15514,84951B
15514,22583
15514,22037
15514,22025
15514,21186
15514,21509
15514,22243
15514,85199S
15514,22300
15514,21868
15514,79000
15514,35001W
15514,85049C
15514,22636
15514,21536
15514,85048
15514,21692
15514,21703
15514,22081
15514,22029
15514,21679
15514,21791
15514,21066
15514,21871
15514,22303
15514,22242
13679,84761
13679,85023A
13679,85099C
13679,72751A
13679,22224
13679,85020
13679,85231G
13679,82483
13679,84508C
13679,21691
13679,21694
13679,20893
13679,20655
13679,72752B
13679,72814
13679,84581
13679,85231L
13679,72802C
13679,85104
13679,85099B
13679,85129A
13679,22465
13679,72807C
13679,72606A
13679,21644
13679,72751B
13679,20659
13679,85231E
13679,84578
13679,22173
13679,84508B
13679,21865
13679,82494L
13679,72815
13679,85147
13679,72752A
13679,85061W
13679,21648
13679,21864
13679,21733
13679,85123A
13679,21683
13679,22185
13679,85048
18225,21577
18225,21174
18225,21888
18225,22605
18225,22690
18225,22138
18225,84988
18225,22909
18225,21785
18225,21258
18225,21210
18225,21518
18225,48138
18225,85232D
18225,20971
18225,22378
18225,20896
18225,21529
18225,22172
18225,22666
18225,21428
18225,21430
18225,85150
18225,85049G
18225,84366
18225,21035
18225,21672
18225,22386
18225,21080
18225,22734
18225,21527
18225,82482
18225,21114
18225,22661
18225,22405
18225,82551
18225,85066
18225,85018A
18225,21384
18225,21034
18225,21181
18225,22383
18225,22950
18225,85049B
18225,22180
18225,22949
18225,21610
18225,22365
18225,21535
18225,21462
18225,22625
18225,21213
18225,85152
18225,21932
18225,82600
18225,21844
18225,82597
18225,46126A
18225,84792
18225,21537
18225,21078
18225,22607
18225,84849B
18225,22035
18225,22952
18225,21478
18225,48187
18225,22410
18225,21873
18225,22835
18225,22098
18225,21431
18225,21933
18225,22618
18225,21905
18225,85099F
18225,22111
18225,20652
18225,79067
18225,85123A
18225,21733
18225,21169
18225,21977
18225,21609
18225,84849D
18225,21524
18225,21786
18225,84367
18225,82580
18225,21039
18225,21172
18225,22672
18225,20701
18225,22662
18225,48173C
18225,21613
18225,85032D
18225,21175
18225,21770
18225,22139
18225,21592
18225,79026B
18225,20972
18225,21907
18225,84425A
18225,22411
18225,84978
18225,20685
18225,21616
18225,21539
18225,22275
18225,84992
18225,22663
18225,16161P
18225,22318
18225,20975
18225,21874
18225,21506
18225,85049C
18225,22567
18225,21272
18225,22114
18225,21929
18225,22077
18225,21974
18225,22635
18225,21912
18225,21497
18225,21164
18225,21754
18225,82599
18225,37495
18225,21787
18225,22621
18225,21106
18225,22611
18225,21165
18225,21615
18225,21115
18225,21531
18225,22508
18225,21913
18225,21498
18225,22052
18225,85099B
18225,21908
18225,48111
18225,22118
18225,21212
18225,22480
18225,85049E
18225,22692
18225,85049D
18225,21533
18225,22413
18225,21876
18225,21166
18225,21973
18225,22653
18225,21429
12748,21902
12748,16235
12748,22407
12748,21719
12748,22149
12748,84536A
12748,21589
12748,72741
12748,22482
12748,84804A
12748,21899
12748,84510A
12748,35931
12748,20754
12748,22456
12748,21713
12748,21058
12748,22736
12748,84916
12748,82483
12748,21125
12748,21210
12748,22498
12748,21205
12748,35991
12748,20961
12748,85232D
12748,22776
12748,22548
12748,21877
12748,21479
12748,21259
12748,22172
12748,85034C
12748,21985
12748,16202E
12748,21201
12748,18098C
12748,20716
12748,84536B
12748,20784
12748,22428
12748,84029G
12748,20659
12748,22427
12748,21801
12748,16161M
12748,22053
12748,84931B
12748,84508B
12748,22048
12748,47505
12748,21882
12748,82551
12748,22128
12748,21038
12748,22632
12748,35095B
12748,21054
12748,90093
12748,85231B
12748,21034
12748,22807
12748,84985A
12748,16258A
12748,84464
12748,22099
12748,22119
12748,21890
12748,85206A
12748,21610
12748,21257
12748,22130
12748,22070
12748,21437
12748,21851
12748,21110
12748,90057
12748,22458
12748,22551
12748,22478
12748,22669
12748,22355
12748,22326
12748,20771
12748,21215
12748,37343
12748,79413
12748,22030
12748,22036
12748,16046
12748,21193
12748,82597
12748,46126A
12748,84925D
12748,20718
12748,20996
12748,22271
12748,21803
12748,85175
12748,22473
12748,22109
12748,22125
12748,21644
12748,84691
12748,21640
12748,20978
12748,37410
12748,85178
12748,20979
12748,84991
12748,20724
12748,21670
12748,20782
12748,21335
12748,20652
12748,15058A
12748,22032
12748,21928
12748,20868
12748,22642
12748,85060
12748,22983
12748,21864
12748,84227
12748,85123A
12748,21917
12748,21169
12748,22288
12748,21609
12748,72132
12748,22034
12748,79149B
12748,82580
12748,75131
12748,35933
12748,22110
12748,84559D
12748,90129A
12748,21614
12748,21096
12748,35838A
12748,22078
12748,20855
12748,90214R
12748,22346
12748,21175
12748,21955
12748,21881
12748,22742
12748,22469
12748,21116
12748,21889
12748,22903
12748,21018
12748,22533
12748,22091
12748,22758
12748,22066
12748,22411
12748,90000B
12748,22514
12748,21241
12748,37464
12748,22380
12748,22064
12748,20685
12748,20675
12748,22465
12748,79071B
12748,72131
12748,21108
12748,85232A
12748,22381
12748,21458
12748,21868
12748,51014L
12748,20750
12748,79321
12748,22645
12748,22815
12748,21879
12748,35649
12748,90090
12748,21929
12748,84856L
12748,21976
12748,22077
12748,20755
12748,21974
12748,21497
12748,21898
12748,84802A
12748,21891
12748,84466
12748,22344
12748,22676
12748,21787
12748,90087
12748,84507C
12748,79323P
12748,22558
12748,84509A
12748,21817
12748,22328
12748,22643
12748,21945
12748,17107D
12748,20727
12748,21841
12748,21988
12748,22214
12748,22075
12748,21791
12748,84795C
12748,21867
12748,85231L
12748,85040A
12748,85184D
12748,62018
12748,22579
12748,22659
12748,22665
12748,22086
12748,20669
12748,21756
12748,22480
12748,21871
12748,79029
12748,21051
12748,21253
12748,85049D
12748,22376
12748,18097C
12748,21380
12748,15058B
12748,21878
12748,21188
12748,22654
12748,35974
12748,85031A
12748,22602
12748,47574B
12748,20950
12748,21577
12748,22071
12748,84081
12748,21220
12748,22059
12748,21174
12748,21916
12748,21724
12748,85084
12748,48195
12748,21203
12748,22194
12748,22907
12748,21258
12748,90200C
12748,22470
12748,22622
12748,21935
12748,35810B
12748,22727
12748,21643
12748,85176
12748,84874B
12748,48138
12748,21287
12748,21279
12748,20971
12748,72529W
12748,22155
12748,22495
12748,21330
12748,22378
12748,82486
12748,21833
12748,72728
12748,22379
12748,22415
12748,20713
12748,21428
12748,35970
12748,21194
12748,21385
12748,35160
12748,22277
12748,22212
12748,85049G
12748,21491
12748,22272
12748,71459
12748,22421
12748,21080
12748,22083
12748,51012C
12748,82482
12748,22750
12748,77101A
12748,84427B
12748,22477
12748,22084
12748,22082
12748,21896
12748,20787
12748,21359
12748,22026
12748,21989
12748,21016
12748,21745
12748,22420
12748,84970S
12748,21485
12748,22904
12748,40018E
12748,21086
12748,21684
12748,90128A
12748,85049B
12748,21466
12748,47504K
12748,37441
12748,85141
12748,20657
12748,22180
12748,85227
12748,17165B
12748,84658
12748,21690
12748,15036
12748,21901
12748,22076
12748,37330
12748,22625
12748,21156
12748,20711
12748,21932
12748,22459
12748,22094
12748,22629
12748,22503
12748,90120D
12748,84595E
12748,22021
12748,21469
12748,84837
12748,84879
12748,84692
12748,22569
12748,21109
12748,16054
12748,21721
12748,22751
12748,37503
12748,21135
12748,21219
12748,90200A
12748,72128
12748,21244
12748,22488
12748,22035
12748,21947
12748,84455
12748,22260
12748,21931
12748,22027
12748,20751
12748,21431
12748,79323LP
12748,16156N
12748,22111
12748,84559A
12748,90000A
12748,22040
12748,22068
12748,84519A
12748,21563
12748,22332
12748,21562
12748,40018F
12748,79067
12748,22737
12748,21892
12748,22705
12748,47591C
12748,84078A
12748,21705
12748,35964
12748,22223
12748,85186A
12748,20974
12748,20698
12748,22297
12748,21495
12748,22662
12748,21911
12748,84910A
12748,21718
12748,20758
12748,18097A
12748,47599A
12748,85049A
12748,22349
12748,90000D
12748,21473
12748,22384
12748,21622
12748,21922
12748,84949
12748,21790
12748,85222
12748,20972
12748,21077
12748,16237
12748,20869
12748,22563
12748,22333
12748,22426
12748,21154
12748,85065
12748,22089
12748,70007
12748,84992
12748,22441
12748,16169K
12748,21088
12748,85163B
